Order_ID,Order_Date,Order_Year,Order_Month,Customer_Name,Region,Category,Sales,Discount,Profit
CA-2012-122210,2012-Nov-30,2012,Nov,William Brown,East,Office Supplies,152.99,0.7,-122.39
CA-2011-127446,2011-Nov-25,2011,Nov,Matt Collister,Central,Furniture,1218.74,0.3,-121.87
CA-2012-123456,2012-Jul-09,2012,Jul,Kean Nguyen,Central,Office Supplies,48.63,0.8,-121.58
CA-2011-158281,2011-Sep-02,2011,Sep,Andy Gerbode,Central,Technology,559.71,0.4,-121.27
CA-2013-157749,2013-Jun-05,2013,Jun,Ken Lonsdale,Central,Furniture,177.23,0.5,-120.51
CA-2014-101581,2014-Oct-23,2014,Oct,David Wiener,West,Furniture,177.23,0.5,-120.51
US-2011-140452,2011-Dec-06,2011,Dec,Berenike Kampe,Central,Furniture,214.95,0.5,-120.37
CA-2012-164084,2012-Sep-07,2012,Sep,Andy Gerbode,East,Furniture,481.18,0.4,-120.29
CA-2013-130288,2013-Nov-27,2013,Nov,Dean Katz,East,Furniture,313.18,0.4,-120.05
CA-2013-110975,2013-Dec-26,2013,Dec,Darren Budd,East,Furniture,313.18,0.4,-120.05
CA-2013-120824,2013-Jun-13,2013,Jun,Arthur Wiediger,Central,Furniture,379.37,0.3,-119.23
US-2014-133200,2014-May-07,2014,May,Dorothy Badders,Central,Furniture,623.46,0.3,-119.19
CA-2012-146563,2012-Aug-24,2012,Aug,Cassandra Brandow,Central,Furniture,918.79,0.3,-118.13
CA-2013-155747,2013-Jun-15,2013,Jun,Jim Sink,East,Furniture,337.18,0.4,-118.01
CA-2014-140326,2014-Sep-05,2014,Sep,Helen Wasserman,Central,Furniture,825.17,0.3,-117.88
US-2013-114013,2013-Mar-14,2013,Mar,Stewart Carmichael,East,Technology,539.91,0.4,-116.98
CA-2012-129525,2012-Nov-15,2012,Nov,Victoria Pisteka,East,Office Supplies,166.92,0.7,-116.84
US-2012-136476,2012-Apr-05,2012,Apr,Greg Guthrie,South,Office Supplies,157.79,0.7,-115.72
CA-2013-139157,2013-Oct-02,2013,Oct,Greg Matthias,East,Furniture,330.59,0.4,-115.71
US-2013-126893,2013-Nov-27,2013,Nov,Carol Triggs,East,Technology,494.98,0.4,-115.50
CA-2014-113908,2014-Jun-04,2014,Jun,Katherine Nockton,East,Furniture,384.77,0.4,-115.43
US-2013-100720,2013-Jul-17,2013,Jul,Chloris Kastensmidt,East,Technology,494.38,0.4,-115.35
US-2012-134026,2012-Apr-26,2012,Apr,Joel Eaton,South,Furniture,831.94,0.2,-114.39
CA-2013-104276,2013-Nov-28,2013,Nov,Herbert Flentye,South,Furniture,331.02,0.5,-114.35
CA-2012-135251,2012-Aug-06,2012,Aug,Rachel Payne,Central,Furniture,369.20,0.3,-114.02
US-2014-169551,2014-Jul-08,2014,Jul,Rob Lucas,East,Technology,683.99,0.4,-114.00
US-2012-168704,2012-Apr-13,2012,Apr,Frank Preis,Central,Furniture,609.98,0.3,-113.28
CA-2014-117457,2014-Dec-09,2014,Dec,Keith Herrera,West,Furniture,1004.02,0.2,-112.95
US-2012-126753,2012-Aug-16,2012,Aug,Sung Pak,East,Technology,519.79,0.4,-112.62
CA-2014-132199,2014-May-04,2014,May,Bill Overfelt,East,Furniture,373.47,0.4,-112.04
CA-2013-165316,2013-Jul-24,2013,Jul,Jennifer Braxton,South,Technology,265.48,0.5,-111.50
CA-2011-169775,2011-Aug-29,2011,Aug,Ryan Akin,South,Furniture,174.06,0.5,-110.76
CA-2011-112158,2011-Dec-02,2011,Dec,David Philippe,East,Furniture,883.92,0.2,-110.49
CA-2012-104871,2012-Mar-30,2012,Mar,Daniel Raglin,Central,Furniture,366.74,0.3,-110.02
CA-2013-109400,2013-May-03,2013,May,Nick Radford,Central,Furniture,366.74,0.3,-110.02
CA-2011-126760,2011-Jul-26,2011,Jul,Kunst Miller,West,Furniture,674.35,0.2,-109.58
CA-2012-106208,2012-Dec-10,2012,Dec,Julia West,Central,Office Supplies,53.09,0.8,-108.83
CA-2011-160766,2011-Sep-14,2011,Sep,Darrin Martin,East,Furniture,464.29,0.4,-108.33
CA-2011-129938,2011-Dec-15,2011,Dec,Ed Braxton,East,Furniture,445.80,0.3,-108.27
US-2011-159926,2011-Nov-18,2011,Nov,Carlos Soltero,East,Technology,539.96,0.4,-107.99
CA-2011-129147,2011-Nov-02,2011,Nov,Liz Carlisle,East,Technology,539.96,0.4,-107.99
CA-2014-151750,2014-Jan-02,2014,Jan,Janet Martin,Central,Office Supplies,454.56,0.2,-107.96
CA-2014-109085,2014-Feb-18,2014,Feb,Christine Kargatis,East,Furniture,455.97,0.4,-106.39
CA-2014-161557,2014-Sep-04,2014,Sep,Arthur Gainer,Central,Furniture,108.40,0.6,-105.69
US-2012-134558,2012-Dec-19,2012,Dec,Peter McVee,East,Furniture,1053.16,0.3,-105.32
US-2014-147669,2014-Dec-26,2014,Dec,Susan Vittorini,East,Furniture,273.06,0.4,-104.67
US-2014-111024,2014-Jul-04,2014,Jul,Sam Zeldin,East,Furniture,215.15,0.4,-103.99
CA-2012-133445,2012-Oct-05,2012,Oct,Jeremy Farry,West,Furniture,66.29,0.7,-103.86
US-2012-138919,2012-Sep-17,2012,Sep,Lindsay Shagiari,East,Furniture,344.22,0.4,-103.27
US-2014-100930,2014-Apr-08,2014,Apr,Christopher Schild,South,Furniture,233.86,0.5,-102.05
CA-2012-120341,2012-Sep-26,2012,Sep,Sarah Foster,East,Office Supplies,121.10,0.7,-100.92
CA-2013-104969,2013-Apr-09,2013,Apr,Eugene Hildebrand,East,Office Supplies,121.10,0.7,-100.92
CA-2012-136147,2012-Nov-13,2012,Nov,Fred McMath,South,Office Supplies,121.10,0.7,-100.92
CA-2012-168746,2012-Jan-27,2012,Jan,Seth Vernon,East,Technology,431.98,0.4,-100.79
CA-2013-133935,2013-Sep-19,2013,Sep,Jane Waco,West,Furniture,885.53,0.2,-99.62
CA-2013-168046,2013-Jan-25,2013,Jan,Jonathan Doherty,East,Furniture,313.72,0.4,-99.35
CA-2011-164210,2011-Nov-18,2011,Nov,Pierre Wener,West,Furniture,145.98,0.5,-99.27
CA-2013-110898,2013-Mar-07,2013,Mar,Lena Cacioppo,Central,Furniture,145.98,0.5,-99.27
CA-2014-102750,2014-Sep-05,2014,Sep,Greg Maxwell,West,Furniture,1322.35,0.2,-99.18
CA-2014-133102,2014-Aug-18,2014,Aug,Emily Ducich,Central,Office Supplies,38.86,0.8,-99.10
CA-2013-106383,2013-Mar-20,2013,Mar,Bobby Trafton,West,Furniture,72.29,0.7,-98.80
CA-2012-133452,2012-Apr-13,2012,Apr,Zuschuss Carroll,West,Furniture,710.83,0.2,-97.74
CA-2011-166863,2011-Jun-20,2011,Jun,Sam Craven,Central,Technology,418.80,0.4,-97.72
CA-2013-163328,2013-Nov-05,2013,Nov,Tracy Poddar,West,Furniture,650.35,0.2,-97.55
US-2014-113992,2014-Dec-15,2014,Dec,Lena Creighton,Central,Furniture,974.99,0.3,-97.50
US-2011-112914,2011-Sep-25,2011,Sep,Michelle Tran,Central,Furniture,300.53,0.3,-97.23
CA-2014-166695,2014-May-21,2014,May,Chuck Clark,West,Furniture,518.27,0.2,-97.18
CA-2014-137449,2014-Jun-30,2014,Jun,Max Engle,Central,Furniture,410.00,0.3,-96.47
US-2013-157945,2013-Sep-27,2013,Sep,Natalie Fritzler,Central,Furniture,747.56,0.3,-96.11
CA-2013-108875,2013-Sep-25,2013,Sep,Craig Leslie,West,Office Supplies,511.06,0.2,-95.82
CA-2011-134572,2011-Apr-20,2011,Apr,Seth Vernon,Central,Furniture,744.10,0.3,-95.67
US-2012-123918,2012-Oct-15,2012,Oct,Claire Gute,Central,Furniture,131.38,0.6,-95.25
US-2013-120929,2013-Mar-19,2013,Mar,Rose O'Brian,South,Furniture,189.88,0.4,-94.94
CA-2011-121769,2011-Apr-08,2011,Apr,John Stevenson,East,Furniture,172.11,0.4,-94.66
CA-2011-114251,2011-Nov-05,2011,Nov,Maribeth Dona,East,Office Supplies,1080.10,0.2,-94.51
CA-2011-148915,2011-Nov-01,2011,Nov,Natalie DeCherney,West,Office Supplies,443.92,0.2,-94.33
CA-2011-159835,2011-Nov-17,2011,Nov,Randy Bradley,East,Furniture,657.93,0.3,-93.99
CA-2011-129189,2011-Jul-21,2011,Jul,Harry Marie,Central,Furniture,657.93,0.3,-93.99
CA-2012-110891,2012-Nov-20,2012,Nov,Phillina Ober,East,Furniture,344.37,0.3,-93.47
CA-2013-125087,2013-Apr-19,2013,Apr,Thea Hudgings,Central,Furniture,344.37,0.3,-93.47
CA-2014-157987,2014-Sep-03,2014,Sep,Ann Chong,East,Furniture,254.53,0.4,-93.33
CA-2012-109001,2012-Mar-05,2012,Mar,Katherine Nockton,East,Technology,466.16,0.4,-93.23
CA-2014-153045,2014-Jan-20,2014,Jan,Neola Schneider,East,Technology,429.60,0.4,-93.08
CA-2012-157322,2012-Jul-02,2012,Jul,Rob Haberlin,Central,Furniture,382.12,0.3,-92.80
US-2014-116659,2014-Nov-13,2014,Nov,Nat Gilpin,East,Technology,370.78,0.4,-92.70
CA-2014-106432,2014-Oct-20,2014,Oct,Christina Anderson,Central,Furniture,328.40,0.3,-91.76
CA-2014-144680,2014-Apr-01,2014,Apr,Scott Cohen,Central,Office Supplies,33.62,0.8,-90.77
CA-2012-119550,2012-Dec-26,2012,Dec,Roger Barcio,Central,Furniture,275.06,0.3,-90.38
US-2013-100566,2013-Sep-04,2013,Sep,Julie Kriz,Central,Furniture,83.95,0.6,-90.25
CA-2012-131884,2012-Dec-06,2012,Dec,Dennis Kane,East,Technology,485.94,0.4,-89.09
CA-2014-159793,2014-Aug-26,2014,Aug,Seth Vernon,East,Furniture,130.98,0.5,-89.07
CA-2013-119186,2013-May-27,2013,May,Maurice Satty,Central,Furniture,388.43,0.3,-88.78
CA-2011-100090,2011-Jul-08,2011,Jul,Ed Braxton,West,Furniture,502.49,0.2,-87.94
CA-2011-168984,2011-Nov-26,2011,Nov,Natalie Webber,West,Technology,438.34,0.2,-87.67
CA-2014-159149,2014-Feb-18,2014,Feb,Cyra Reiten,Central,Technology,438.34,0.2,-87.67
CA-2014-102337,2014-Jun-14,2014,Jun,Shirley Daniels,Central,Furniture,470.30,0.3,-87.34
CA-2011-120544,2011-Nov-23,2011,Nov,Saphhira Shifley,Central,Office Supplies,34.18,0.8,-87.15
CA-2012-124800,2012-Sep-26,2012,Sep,Rick Wilson,West,Office Supplies,363.65,0.2,-86.37
CA-2012-111339,2012-May-29,2012,May,Victoria Pisteka,East,Furniture,317.06,0.3,-86.06
CA-2012-120397,2012-Jul-02,2012,Jul,Richard Bierner,Central,Office Supplies,32.78,0.8,-85.24
CA-2014-154011,2014-Jun-20,2014,Jun,Deborah Brumfield,Central,Furniture,457.49,0.3,-84.96
CA-2013-148852,2013-May-27,2013,May,Stewart Visinsky,West,Furniture,484.70,0.2,-84.82
CA-2012-163181,2012-Nov-07,2012,Nov,Adrian Barton,Central,Furniture,64.96,0.6,-84.45
CA-2011-103849,2011-May-11,2011,May,Paul Gonzalez,Central,Furniture,66.11,0.6,-84.29
US-2013-111563,2013-Nov-05,2013,Nov,Sally Matthias,Central,Furniture,66.11,0.6,-84.29
US-2014-132381,2014-Aug-23,2014,Aug,Dean percer,East,Furniture,314.53,0.4,-83.88
CA-2013-120796,2013-Apr-04,2013,Apr,Carlos Soltero,East,Office Supplies,99.85,0.7,-83.21
US-2012-130512,2012-Aug-21,2012,Aug,Sean Miller,East,Office Supplies,99.59,0.7,-82.99
CA-2011-103191,2011-Sep-22,2011,Sep,Vivek Grady,Central,Office Supplies,331.54,0.2,-82.88
CA-2013-113978,2013-Sep-26,2013,Sep,Tony Sayre,East,Office Supplies,331.54,0.2,-82.88
CA-2013-159912,2013-Aug-30,2013,Aug,George Bell,East,Furniture,163.88,0.5,-81.94
CA-2011-122931,2011-Sep-29,2011,Sep,Suzanne McNair,East,Furniture,409.27,0.4,-81.85
CA-2014-141425,2014-Nov-03,2014,Nov,Anthony Rawles,East,Office Supplies,384.59,0.2,-81.73
CA-2014-152135,2014-Mar-17,2014,Mar,Matthew Grinstein,East,Technology,445.44,0.4,-81.66
CA-2014-124765,2014-Nov-26,2014,Nov,Henia Zydlo,South,Furniture,723.92,0.2,-81.44
CA-2014-141705,2014-Oct-25,2014,Oct,Patrick O'Brill,Central,Furniture,517.41,0.3,-81.31
US-2012-147662,2012-Feb-14,2012,Feb,Karl Braun,East,Technology,323.98,0.4,-81.00
US-2012-122140,2012-Apr-02,2012,Apr,Michael Oakman,Central,Office Supplies,32.19,0.8,-80.48
CA-2013-158211,2013-Jan-04,2013,Jan,Ben Peterman,East,Office Supplies,104.58,0.7,-80.18
CA-2012-143147,2012-May-26,2012,May,Pamela Stobb,Central,Technology,399.54,0.4,-79.91
US-2011-115987,2011-Sep-08,2011,Sep,Lisa Hazard,Central,Office Supplies,51.18,0.8,-79.34
CA-2013-107783,2013-Jul-29,2013,Jul,Olvera Toch,East,Furniture,177.45,0.5,-78.08
US-2014-119816,2014-Mar-05,2014,Mar,Tonja Turnell,Central,Furniture,103.50,0.6,-77.63
CA-2013-144645,2013-Feb-02,2013,Feb,Noel Staavos,Central,Furniture,73.78,0.6,-77.47
US-2013-127971,2013-Nov-21,2013,Nov,David Wiener,Central,Furniture,318.43,0.3,-77.33
CA-2014-105669,2014-Sep-18,2014,Sep,Sanjit Jacobs,Central,Furniture,318.43,0.3,-77.33
CA-2014-157413,2014-Jun-02,2014,Jun,Barry Weirich,East,Office Supplies,324.74,0.2,-77.13
CA-2014-113453,2014-Oct-22,2014,Oct,Charles McCrossin,East,Technology,329.99,0.4,-77.00
CA-2014-130505,2014-Oct-13,2014,Oct,Natalie Fritzler,East,Furniture,673.34,0.3,-76.95
CA-2012-122266,2012-Apr-26,2012,Apr,Sue Ann Reed,South,Furniture,191.52,0.5,-76.61
CA-2012-105690,2012-Nov-21,2012,Nov,Carol Adams,Central,Furniture,246.13,0.3,-76.01
CA-2013-129847,2013-Sep-03,2013,Sep,Tom Ashbrook,Central,Furniture,84.27,0.6,-75.84
CA-2014-147277,2014-Oct-21,2014,Oct,Ed Braxton,East,Furniture,284.36,0.4,-75.83
CA-2012-139584,2012-Aug-24,2012,Aug,Eleni McCrary,East,Furniture,284.36,0.4,-75.83
US-2013-109260,2013-Sep-27,2013,Sep,Tanja Norvell,South,Technology,431.98,0.2,-75.60
CA-2013-129280,2013-May-04,2013,May,Susan MacKendrick,East,Technology,431.98,0.2,-75.60
US-2014-106551,2014-Jul-23,2014,Jul,Eric Barreto,Central,Furniture,526.34,0.3,-75.19
CA-2011-108273,2011-Dec-16,2011,Dec,Ed Jacobs,Central,Furniture,56.57,0.6,-74.95
CA-2014-121216,2014-Dec-24,2014,Dec,Michael Moore,Central,Office Supplies,29.31,0.8,-74.75
CA-2012-149650,2012-Oct-24,2012,Oct,Robert Dilbeck,West,Furniture,454.27,0.2,-73.82
CA-2013-127243,2013-Nov-29,2013,Nov,David Smith,East,Technology,340.18,0.4,-73.71
CA-2012-123092,2012-Dec-03,2012,Dec,Jack Garza,South,Office Supplies,95.97,0.7,-73.58
CA-2012-142237,2012-Jul-11,2012,Jul,Clytie Kelty,East,Furniture,341.49,0.3,-73.18
CA-2014-107174,2014-Nov-07,2014,Nov,Adam Bellavance,West,Furniture,449.57,0.2,-73.05
CA-2012-113628,2012-Nov-12,2012,Nov,Anna Häberlin,South,Furniture,523.92,0.2,-72.04
CA-2014-149888,2014-Nov-08,2014,Nov,Emily Phan,East,Technology,359.97,0.4,-71.99
US-2013-155173,2013-Mar-07,2013,Mar,Julia Barnett,East,Technology,431.94,0.4,-71.99
US-2014-106663,2014-Jun-10,2014,Jun,Meg O'Connel,Central,Furniture,108.93,0.5,-71.89
US-2012-123218,2012-Dec-20,2012,Dec,Katherine Ducich,Central,Furniture,359.06,0.3,-71.81
CA-2014-112529,2014-Nov-20,2014,Nov,Stewart Carmichael,Central,Furniture,718.12,0.3,-71.81
US-2011-105137,2011-Oct-10,2011,Oct,Richard Bierner,East,Technology,101.99,0.7,-71.40
CA-2013-163398,2013-May-04,2013,May,Christy Brittain,Central,Office Supplies,26.41,0.8,-71.30
CA-2012-131352,2012-Oct-08,2012,Oct,Gene Hale,Central,Furniture,72.78,0.6,-70.96
CA-2011-120411,2011-Sep-20,2011,Sep,Sarah Brown,Central,Furniture,493.43,0.3,-70.49
CA-2011-153976,2011-Oct-03,2011,Oct,Beth Paige,Central,Furniture,258.28,0.3,-70.10
US-2014-164056,2014-Apr-30,2014,Apr,Filia McAdams,East,Furniture,1048.35,0.4,-69.89
CA-2012-118738,2012-Oct-24,2012,Oct,Andrew Gjertsen,Central,Furniture,347.36,0.3,-69.47
US-2014-144582,2014-May-01,2014,May,Tony Chapman,Central,Office Supplies,43.37,0.8,-69.40
CA-2011-152100,2011-May-11,2011,May,Victoria Wilson,Central,Furniture,1212.96,0.3,-69.31
US-2012-147739,2012-Dec-25,2012,Dec,Justin Deggeller,East,Furniture,547.14,0.2,-68.39
CA-2012-167010,2012-Apr-05,2012,Apr,Valerie Takahito,East,Furniture,547.14,0.2,-68.39
US-2014-122637,2014-Sep-04,2014,Sep,Emily Phan,Central,Office Supplies,42.62,0.8,-68.19
US-2014-124779,2014-Sep-09,2014,Sep,Barry Französisch,Central,Office Supplies,42.62,0.8,-68.19
CA-2014-152583,2014-Oct-31,2014,Oct,Ryan Akin,Central,Furniture,251.01,0.3,-68.13
CA-2014-148999,2014-Jan-31,2014,Jan,Emily Burns,South,Furniture,419.14,0.2,-68.11
US-2011-157385,2011-Nov-23,2011,Nov,Sanjit Chand,West,Furniture,603.92,0.2,-67.94
US-2013-141544,2013-Aug-31,2013,Aug,Patrick O'Brill,East,Technology,290.90,0.4,-67.88
CA-2013-135636,2013-Oct-09,2013,Oct,Doug Bickford,South,Office Supplies,387.72,0.2,-67.85
CA-2012-168088,2012-Mar-19,2012,Mar,Corinna Mitchell,Central,Furniture,383.47,0.3,-67.67
US-2013-135923,2013-Jan-22,2013,Jan,Carlos Meador,South,Furniture,451.14,0.2,-67.67
CA-2012-107083,2012-Nov-21,2012,Nov,Brenda Bowman,Central,Office Supplies,24.59,0.8,-67.62
CA-2014-117653,2014-Oct-20,2014,Oct,Mary O'Rourke,Central,Furniture,91.28,0.5,-67.54
US-2013-103646,2013-Apr-22,2013,Apr,Sibella Parks,Central,Office Supplies,44.85,0.8,-67.27
CA-2013-125087,2013-Apr-19,2013,Apr,Thea Hudgings,Central,Furniture,127.88,0.6,-67.14
CA-2011-163468,2011-Nov-18,2011,Nov,Joe Kamberova,Central,Office Supplies,381.72,0.2,-66.80
CA-2014-102925,2014-Nov-06,2014,Nov,Christina DeMoss,East,Furniture,166.50,0.4,-66.60
US-2012-107349,2012-Jul-13,2012,Jul,Sara Luxemburg,Central,Office Supplies,41.57,0.8,-66.51
CA-2014-144491,2014-Mar-28,2014,Mar,Caroline Jumper,Central,Furniture,211.25,0.3,-66.39
CA-2013-105459,2013-Aug-13,2013,Aug,Nora Preis,East,Furniture,209.15,0.4,-66.23
CA-2014-162565,2014-Dec-12,2014,Dec,Ralph Ritter,Central,Furniture,77.72,0.6,-66.06
US-2014-160836,2014-Sep-12,2014,Sep,Cindy Chapman,Central,Furniture,512.19,0.3,-65.85
CA-2014-134194,2014-Dec-26,2014,Dec,Guy Armstrong,Central,Office Supplies,40.98,0.8,-65.57
CA-2014-115119,2014-Oct-27,2014,Oct,Shaun Chance,East,Office Supplies,81.44,0.7,-65.15
CA-2011-157924,2011-Oct-11,2011,Oct,Helen Andreada,West,Furniture,433.57,0.2,-65.04
CA-2014-161340,2014-May-29,2014,May,Alice McCarthy,East,Furniture,115.96,0.5,-64.94
CA-2011-112326,2011-Jan-05,2011,Jan,Phillina Ober,Central,Office Supplies,272.74,0.2,-64.77
CA-2012-143364,2012-Jul-14,2012,Jul,Toby Gnade,West,Office Supplies,272.74,0.2,-64.77
CA-2011-125829,2011-Nov-04,2011,Nov,William Brown,West,Furniture,573.73,0.2,-64.54
CA-2011-137589,2011-Nov-03,2011,Nov,Maxwell Schwartz,East,Office Supplies,286.34,0.2,-64.43
US-2014-155425,2014-Nov-11,2014,Nov,Ann Blume,West,Technology,95.99,0.7,-64.00
CA-2013-158778,2013-Sep-06,2013,Sep,Dean Braden,East,Furniture,887.27,0.3,-63.38
CA-2014-153045,2014-Jan-20,2014,Jan,Neola Schneider,East,Furniture,887.27,0.3,-63.38
CA-2013-136231,2013-Sep-06,2013,Sep,Darrin Martin,South,Office Supplies,86.06,0.7,-63.11
CA-2014-165204,2014-Nov-14,2014,Nov,Michael Nguyen,South,Office Supplies,720.06,0.2,-63.01
CA-2012-102260,2012-Sep-22,2012,Sep,Sanjit Jacobs,South,Office Supplies,720.06,0.2,-63.01
CA-2011-111451,2011-Dec-26,2011,Dec,Kelly Lampkin,West,Office Supplies,78.60,0.7,-62.88
CA-2012-121720,2012-Jun-11,2012,Jun,Jim Epp,South,Office Supplies,78.60,0.7,-62.88
CA-2013-131093,2013-Sep-18,2013,Sep,Troy Staebel,East,Office Supplies,295.40,0.2,-62.77
CA-2014-100356,2014-Oct-22,2014,Oct,Susan Pistek,Central,Office Supplies,23.99,0.8,-62.38
CA-2012-100818,2012-May-31,2012,May,Janet Molinari,Central,Furniture,51.56,0.6,-61.87
US-2013-151827,2013-Apr-01,2013,Apr,Carlos Soltero,East,Technology,280.78,0.4,-60.84
CA-2011-145387,2011-Oct-31,2011,Oct,Anne McFarland,East,Furniture,385.69,0.3,-60.61
US-2013-166660,2013-Jan-30,2013,Jan,Tim Brockman,West,Furniture,435.17,0.2,-59.84
CA-2014-131807,2014-Oct-06,2014,Oct,Greg Guthrie,West,Furniture,435.17,0.2,-59.84
CA-2014-134194,2014-Dec-26,2014,Dec,Guy Armstrong,Central,Office Supplies,39.58,0.8,-59.37
CA-2012-124800,2012-Sep-26,2012,Sep,Rick Wilson,West,Office Supplies,77.03,0.7,-59.06
CA-2012-141565,2012-Sep-20,2012,Sep,Barry Gonzalez,South,Office Supplies,294.37,0.2,-58.87
US-2011-164616,2011-Aug-19,2011,Aug,Maxwell Schwartz,East,Office Supplies,76.78,0.7,-58.86
US-2014-125717,2014-Sep-29,2014,Sep,Darrin Sayre,West,Office Supplies,76.78,0.7,-58.86
US-2014-147655,2014-Sep-05,2014,Sep,Aaron Smayling,West,Office Supplies,88.07,0.7,-58.72
CA-2012-144806,2012-Dec-06,2012,Dec,Gary Hwang,West,Office Supplies,247.10,0.2,-58.69
CA-2011-139892,2011-Sep-08,2011,Sep,Becky Martin,Central,Office Supplies,275.93,0.2,-58.63
US-2014-167570,2014-Dec-09,2014,Dec,Emily Grady,East,Furniture,215.54,0.3,-58.50
CA-2014-106068,2014-Oct-24,2014,Oct,Randy Bradley,Central,Office Supplies,259.14,0.2,-58.31
US-2013-161396,2013-Apr-20,2013,Apr,Gary Mitchum,East,Furniture,205.18,0.4,-58.13
US-2014-133200,2014-May-07,2014,May,Dorothy Badders,Central,Office Supplies,772.68,0.2,-57.95
US-2013-158288,2013-Nov-27,2013,Nov,Eric Hoffmann,East,Office Supplies,78.76,0.7,-57.76
CA-2014-129490,2014-Sep-27,2014,Sep,Sanjit Jacobs,South,Furniture,419.14,0.2,-57.63
CA-2014-126144,2014-Aug-01,2014,Aug,Greg Matthias,East,Technology,285.58,0.4,-57.12
US-2011-141215,2011-Jun-15,2011,Jun,Kelly Lampkin,Central,Furniture,797.94,0.3,-57.00
US-2011-140914,2011-Nov-11,2011,Nov,Brosina Hoffman,Central,Furniture,797.94,0.3,-57.00
CA-2014-125199,2014-Oct-20,2014,Oct,Harry Marie,East,Technology,309.58,0.4,-56.76
CA-2013-159912,2013-Aug-30,2013,Aug,George Bell,East,Furniture,241.92,0.4,-56.45
CA-2013-116799,2013-Mar-04,2013,Mar,Jason Gross,Central,Furniture,563.43,0.3,-56.34
CA-2014-123036,2014-Sep-11,2014,Sep,Helen Abelman,East,Technology,259.90,0.4,-56.31
CA-2013-136770,2013-Aug-15,2013,Aug,Stephanie Phelps,East,Technology,259.90,0.4,-56.31
CA-2014-152926,2014-Oct-03,2014,Oct,Steve Chapman,Central,Office Supplies,21.98,0.8,-56.06
CA-2014-152807,2014-Oct-31,2014,Oct,Mick Crebagga,East,Technology,442.40,0.2,-55.30
CA-2014-166576,2014-May-17,2014,May,John Murray,East,Office Supplies,221.02,0.2,-55.26
CA-2012-130365,2012-Apr-25,2012,Apr,Zuschuss Carroll,Central,Office Supplies,221.02,0.2,-55.26
CA-2014-166835,2014-Nov-13,2014,Nov,Dennis Kane,East,Office Supplies,221.02,0.2,-55.26
CA-2014-118402,2014-Sep-30,2014,Sep,Jas O'Carroll,South,Office Supplies,243.92,0.2,-54.88
CA-2012-168746,2012-Jan-27,2012,Jan,Seth Vernon,East,Furniture,181.99,0.3,-54.60
US-2014-150595,2014-May-23,2014,May,Laurel Elliston,Central,Furniture,181.99,0.3,-54.60
CA-2014-140627,2014-Dec-24,2014,Dec,Darren Koutras,South,Office Supplies,218.35,0.2,-54.59
CA-2014-137449,2014-Jun-30,2014,Jun,Max Engle,Central,Office Supplies,21.39,0.8,-54.55
CA-2012-132388,2012-Oct-10,2012,Oct,Katherine Nockton,West,Furniture,362.14,0.2,-54.32
CA-2014-155740,2014-Jul-31,2014,Jul,Tony Chapman,East,Office Supplies,76.78,0.7,-53.74
CA-2011-105417,2011-Jan-08,2011,Jan,Vivek Sundaresam,Central,Furniture,76.73,0.6,-53.71
CA-2014-130526,2014-Nov-27,2014,Nov,Guy Thornton,Central,Office Supplies,33.57,0.8,-53.71
CA-2011-149524,2011-Jan-15,2011,Jan,Brendan Sweed,East,Furniture,61.96,0.5,-53.29
US-2014-139969,2014-Nov-20,2014,Nov,Art Ferguson,Central,Furniture,233.06,0.3,-53.27
US-2014-158218,2014-May-13,2014,May,Alyssa Crouse,Central,Office Supplies,34.24,0.8,-53.07
CA-2011-169649,2011-Dec-09,2011,Dec,Thomas Seio,Central,Office Supplies,20.39,0.8,-53.01
US-2012-168914,2012-May-21,2012,May,Joel Eaton,Central,Office Supplies,20.77,0.8,-52.96
CA-2013-145303,2013-Aug-29,2013,Aug,Tom Prescott,Central,Furniture,156.37,0.3,-52.89
US-2012-155369,2012-Apr-19,2012,Apr,Patrick Gardner,Central,Office Supplies,19.57,0.8,-52.83
CA-2014-151799,2014-Dec-15,2014,Dec,Ben Ferrer,East,Furniture,526.58,0.3,-52.66
US-2014-160465,2014-Jul-22,2014,Jul,Sean Wendt,East,Technology,210.56,0.4,-52.64
CA-2011-138023,2011-Aug-15,2011,Aug,Keith Herrera,Central,Office Supplies,30.96,0.8,-52.63
CA-2014-144498,2014-May-07,2014,May,Mick Brown,South,Office Supplies,68.54,0.7,-52.55
US-2014-104661,2014-Jan-16,2014,Jan,Tim Brockman,Central,Office Supplies,32.78,0.8,-52.45
CA-2014-168739,2014-May-30,2014,May,Henia Zydlo,Central,Furniture,65.42,0.6,-52.34
US-2011-123519,2011-Dec-14,2011,Dec,Sung Shariari,East,Furniture,136.53,0.4,-52.34
US-2012-122784,2012-Jul-20,2012,Jul,Russell Applegate,Central,Furniture,913.43,0.3,-52.20
